date,open,high,low,close,volume,next_day_close
09-06-2014,61.357143,61.521427,60.012856,60.441429,16678900,61.184284
10-06-2014,60.78857,62.291428,60.717144,61.184284,22920100,61.42857
11-06-2014,60.747143,61.799999,60.714287,61.42857,13745900,60.349998
12-06-2014,61.295715,61.464287,60.07143,60.349998,15803200,61.101429
13-06-2014,60.42857,61.128571,59.601429,61.101429,15778700,61.465714
16-06-2014,60.932858,61.601429,60.488571,61.465714,12506200,63.378571
17-06-2014,62.577145,64.012856,62.53857,63.378571,28996100,64.097145
18-06-2014,63.381428,64.402855,62.892857,64.097145,18786600,63.055714
19-06-2014,64.204285,64.21286,62.580002,63.055714,17308200,62.882858
20-06-2014,63.028572,63.26857,62.139999,62.882858,13222300,62.78857
23-06-2014,62.765713,63.122856,62.221428,62.78857,10672900,62.337143
24-06-2014,62.578571,64.277145,62.214287,62.337143,20367200,63.458572
25-06-2014,62.142857,63.537144,61.904285,63.458572,15752100,62.80143
26-06-2014,62.970001,63.162857,62.392857,62.80143,14237300,63.154285
27-06-2014,62.617142,63.312859,62.485714,63.154285,15587600,62.942856
30-06-2014,63.265713,63.83857,62.812859,62.942856,10588900,67.585716
01-07-2014,65.175713,67.668571,65.042854,67.585716,37995300,66.677139
02-07-2014,67.639999,67.98143,66.577141,66.677139,17309600,67.478569
03-07-2014,67.16571,67.517143,66.98143,67.478569,11359600,65.802856
07-07-2014,67.442856,67.461426,65.714287,65.802856,18296600,63.578571
08-07-2014,65.664284,65.85714,62.754288,63.578571,26182800,63.285713
09-07-2014,63.740002,64.191429,62.818569,63.285713,21011200,62.650002
10-07-2014,62.055714,63.455715,61.171429,62.650002,24388700,62.851429
11-07-2014,63.065716,63.447144,62.450001,62.851429,14219100,64.654289
14-07-2014,63.328571,65.068573,62.714287,64.654289,17433500,64.155716
15-07-2014,64.384285,64.48143,63.181431,64.155716,13505800,63.491428
16-07-2014,64.867142,65.099998,63.342857,63.491428,13438600,62.765713
17-07-2014,63.325714,64.121429,62.612858,62.765713,13266400,63.452858
18-07-2014,62.972858,63.471428,62.25,63.452858,11760700,64.564285
21-07-2014,64.527145,65.35714,63.945713,64.564285,34671000,61.584286
22-07-2014,63.282856,63.524284,60.722858,61.584286,57174600,61.128571
23-07-2014,61.487144,62.201427,60.93,61.128571,17267600,60.76857
24-07-2014,61.352856,61.458572,59.860001,60.76857,18621400,60.265713
25-07-2014,60.714287,61.167145,60.057144,60.265713,11610200,60.665714
28-07-2014,60.315716,60.844288,59.78857,60.665714,11960900,60.611427
29-07-2014,60.458572,61.19857,60.458572,60.611427,9282000,62.05143
30-07-2014,60.67857,62.184284,60.615715,62.05143,15263500,60.388573
31-07-2014,61.465714,61.852856,60.184284,60.388573,13820100,60.771427
01-08-2014,60.251431,61.104286,58.93,60.771427,18947600,60.385715
04-08-2014,61.028572,61.42857,60.111427,60.385715,10686900,60.407143
05-08-2014,60.185715,61.142857,60.044285,60.407143,10653300,61.471428
06-08-2014,60.142857,62.128571,60.078571,61.471428,15835400,64.238571
07-08-2014,62.185715,64.278572,62.078571,64.238571,27313300,63.692856
08-08-2014,64.314285,64.424286,63.150002,63.692856,15495200,64.505714
11-08-2014,64.174286,65.378571,64.101433,64.505714,13246800,63.772858
12-08-2014,64.478569,64.714287,63.344288,63.772858,10845100,64.504288
13-08-2014,64.085716,64.888573,63.831429,64.504288,9058000,64.410004
14-08-2014,64.601433,65,64.031425,64.410004,6676600,65.58429
15-08-2014,64.498573,66,64.085716,65.58429,22036700,66.571426
18-08-2014,66.008568,67.071426,65.89286,66.571426,13496000,66.878571
19-08-2014,66.727142,67.214287,66.061432,66.878571,10897600,67.455711
20-08-2014,66.714287,67.678574,66.362854,67.455711,12163900,67.435715
21-08-2014,67.325714,68.021431,66.809998,67.435715,11746700,68.455711
22-08-2014,67.277145,68.507141,67.150002,68.455711,13735400,68.704285
25-08-2014,68.792854,69.328568,68.218575,68.704285,13484800,68.480003
26-08-2014,68.35714,68.835716,67.792854,68.480003,10137400,67.814285
27-08-2014,68.485718,68.60714,67.66143,67.814285,10394300,67.887146
28-08-2014,67.521431,68.211426,67.258568,67.887146,7584500,68.234283
29-08-2014,68.121429,68.64286,67.734283,68.234283,9838500,68.085716
02-09-2014,68.35714,68.398567,67.798569,68.085716,8806700,68.19857
03-09-2014,68.645714,69.657143,68.075714,68.19857,16219000,67.524284
04-09-2014,68.444283,68.812859,67.447144,67.524284,11958800,67.954285
05-09-2014,67.604286,68.192856,67.152855,67.954285,11953200,68.475716
08-09-2014,67.771431,68.657143,67.742859,68.475716,7668500,68.43
09-09-2014,69.471428,69.898567,68.057144,68.43,19737900,69.19857
10-09-2014,68.599998,69.25,68.148567,69.19857,9104900,68.794289
11-09-2014,68.938568,69.194283,68.524284,68.794289,7865200,68.078568
12-09-2014,69.092857,69.269997,68.017143,68.078568,13425300,65.39286
15-09-2014,68.220001,68.220001,65.264282,65.39286,20617100,65.272858
16-09-2014,64.057144,65.44857,63.657143,65.272858,26838700,64.932854
17-09-2014,65.272858,65.552856,64.470001,64.932854,12133100,65.572861
18-09-2014,65.352859,65.908569,64.760002,65.572861,10630200,65.360001
19-09-2014,65.85714,65.904289,64.881432,65.360001,11960900,63.254288
22-09-2014,65.181427,65.278572,62.697144,63.254288,16169300,63.414288
23-09-2014,63.032856,64.001427,62.92857,63.414288,11471600,64.365715
24-09-2014,63.494286,64.522858,63.220001,64.365715,9551500,63.355713
25-09-2014,64.271431,64.621429,63.202858,63.355713,9839900,64.10714
26-09-2014,63.57143,64.377144,63.412857,64.10714,10404800,64.222855
29-09-2014,63.438572,64.362854,63.145714,64.222855,9516500,64.454285
30-09-2014,64.614288,65.312859,64.257141,64.454285,12472600,62.685715
01-10-2014,64.098572,64.285713,62.470001,62.685715,15416100,64.28286
02-10-2014,62.700001,64.355713,62.554287,64.28286,18450600,65.648567
03-10-2014,64.741432,65.800003,64.644287,65.648567,15290100,66.211426
06-10-2014,66,66.744286,65.85714,66.211426,13709500,65.178574
07-10-2014,65.871429,66.611427,65.14286,65.178574,13759200,66.694283
08-10-2014,65.235718,66.800003,64.482857,66.694283,14332500,65.945717
09-10-2014,66.66143,66.855713,65.651428,65.945717,14928200,64.582855
10-10-2014,65.685715,66.405716,64.491432,64.582855,19110700,62.654285
13-10-2014,64.464287,64.638573,61.857143,62.654285,20216700,64.160004
14-10-2014,63.644287,64.57,62.59,64.160004,16747500,64.08429
15-10-2014,63.495712,64.425713,61.454285,64.08429,59927700,51.671429
16-10-2014,47.532856,52.310001,47.285713,51.671429,92304800,51.012856
17-10-2014,51.401428,51.438572,48.785713,51.012856,79160900,51.317142
20-10-2014,50.857143,52.741428,50.792858,51.317142,33529300,52.284286
21-10-2014,51.751431,52.398571,50.777142,52.284286,19365500,53.521427
22-10-2014,52.712856,54.568569,51.885715,53.521427,32150300,54.720001
23-10-2014,54.360001,55.110001,54.035713,54.720001,19916400,55.002857
24-10-2014,54.654285,55.285713,54.401428,55.002857,14657300,54.200001
27-10-2014,54.842857,54.92857,53.814285,54.200001,14944300,55.174286
28-10-2014,54.25,55.267143,54.049999,55.174286,11736900,54.014286
29-10-2014,55.174286,55.240002,53.967144,54.014286,12507600,54.144287
30-10-2014,53.93,54.619999,53.514286,54.144287,10593800,56.110001
31-10-2014,54.914288,56.252857,54.857143,56.110001,20470100,55.487144
03-11-2014,56.175713,56.502857,55.015713,55.487144,17581200,54.682858
04-11-2014,55.274284,55.32143,54.110001,54.682858,11389700,54.34
05-11-2014,55.087143,55.405712,53.77,54.34,13645800,54.757141
06-11-2014,54,55.047142,53.907143,54.757141,9991800,54.880001
07-11-2014,54.777142,55.035713,54.185715,54.880001,9303700,55.324287
10-11-2014,54.714287,55.635715,54.142857,55.324287,9711100,54.650002
11-11-2014,55.324287,56.299999,54.544285,54.650002,14838600,54.837143
12-11-2014,54.447144,55.137142,53.862858,54.837143,10958500,54.201427
13-11-2014,54.922855,55.007141,53.932858,54.201427,10490200,55.148571
14-11-2014,54.197144,55.317142,54.081429,55.148571,10988600,54.44857
17-11-2014,55.054287,55.642857,54.392857,54.44857,9225300,54.432858
18-11-2014,54.42857,54.985714,54.361427,54.432858,7921200,51.871429
19-11-2014,54.744286,55.292858,51.808571,51.871429,24515400,52.591431
20-11-2014,51.869999,53.322857,51.57143,52.591431,15425200,51.468571
21-11-2014,53.21143,53.32143,51.357143,51.468571,17878000,50.924286
24-11-2014,51.508572,51.922855,50.771427,50.924286,17864000,49.855713
25-11-2014,50.145714,50.347141,49.142857,49.855713,28100800,50.165714
26-11-2014,50.154285,50.527142,49.745712,50.165714,10063200,49.512856
28-11-2014,50.512856,50.57143,49.427143,49.512856,6702500,48.830002
01-12-2014,49.285713,49.57143,48.234287,48.830002,11964400,50.330002
02-12-2014,48.757141,50.477142,48.691429,50.330002,14271600,50.73143
03-12-2014,50.221428,50.73143,49.181431,50.73143,13819400,50.085712
04-12-2014,50.42857,51.135715,49.908569,50.085712,11853800,50.131428
05-12-2014,50.147144,50.642857,49.732857,50.131428,9930200,48.497143
08-12-2014,49.881428,49.982857,48.290001,48.497143,13621300,49.111427
09-12-2014,47.82,49.337143,47.002857,49.111427,17976700,47.759998
10-12-2014,49.021427,49.247143,47.665714,47.759998,12644800,47.804287
11-12-2014,48.012856,48.700001,47.655712,47.804287,11769100,47.782856
12-12-2014,47.417145,48.322857,46.98,47.782856,13521200,46.720001
15-12-2014,48.055714,48.418571,46.618572,46.720001,12019000,45.205715
16-12-2014,46.427143,47.07,45.142857,45.205715,16947700,47.664288
17-12-2014,45.375713,47.867142,45.077145,47.664288,20192900,47.774284
18-12-2014,48.400002,48.92857,47.232857,47.774284,15639400,48.58857
19-12-2014,47.900002,48.720001,47.621429,48.58857,15047900,48.097141
22-12-2014,48.542858,49.240002,47.748569,48.097141,7994000,48.061428
23-12-2014,48.287144,48.42857,47.472858,48.061428,8291500,48.871429
24-12-2014,48.072857,49.07,47.998569,48.871429,5411000,48.578571
26-12-2014,48.844288,49.484287,48.534286,48.578571,8847300,48.847141
29-12-2014,47.970001,49.104286,47.652859,48.847141,8588300,49.032856
30-12-2014,48.714287,49.139999,48.53857,49.032856,7011200,48.80143
31-12-2014,49.032856,49.39143,48.787144,48.80143,8627500,49.848572
02-01-2015,49.151428,50.331429,48.73143,49.848572,13475000,47.311428
05-01-2015,49.258572,49.258572,47.147144,47.311428,18165000,46.501431
06-01-2015,47.347141,47.639999,45.66143,46.501431,16037700,46.742859
07-01-2015,47.347141,47.421429,46.271427,46.742859,9849700,47.779999
08-01-2015,47.119999,47.835712,46.478573,47.779999,9601900,47.041428
09-01-2015,47.631428,48.02,46.898571,47.041428,9578100,45.547142
12-01-2015,47.09,47.19857,45.264286,45.547142,12944400,46.255714
13-01-2015,46.021427,47.048573,45.900002,46.255714,18721500,46.32
14-01-2015,47.07143,47.369999,45.68,46.32,19884900,46.251431
15-01-2015,46.547142,46.785713,45.844288,46.251431,11669000,48.191429
16-01-2015,46.857143,48.25,46.381428,48.191429,19696600,49.828571
20-01-2015,48.57143,50,47.714287,49.828571,40551000,58.468571
21-01-2015,59.234287,59.240002,57.41,58.468571,66902500,61.205715
22-01-2015,58.57143,61.374287,57.828571,61.205715,33319300,62.494286
23-01-2015,60.988571,62.742859,60.881428,62.494286,26784100,63.794285
26-01-2015,62.57143,63.898571,61.957142,63.794285,21268800,64.881432
27-01-2015,63.087143,65.339996,63.049999,64.881432,24612700,63.208572
28-01-2015,64.741432,64.821426,63.081429,63.208572,24532900,63.400002
29-01-2015,63.204285,63.927143,62.5,63.400002,15127700,63.114285
30-01-2015,63.132858,63.984287,62.655712,63.114285,13215300,63.009998
02-02-2015,62.842857,63.42857,61.955715,63.009998,12990600,65.274284
03-02-2015,63.32,65.46714,62.73,65.274284,16440200,64.101433
04-02-2015,65.041428,65.174286,63.889999,64.101433,12450900,64.129997
05-02-2015,64.541428,65.138573,63.665714,64.129997,14248500,63.48
06-02-2015,64.25,64.428574,63.175713,63.48,8898400,63.295715
09-02-2015,63.19857,63.785713,62.637142,63.295715,8173200,64.849998
10-02-2015,63.459999,65.157143,63.101429,64.849998,15418900,64.984283
11-02-2015,64.830002,66.141426,64.557144,64.984283,13953100,65.247147
12-02-2015,65.058571,65.60714,64.451431,65.247147,8464400,66.585716
13-02-2015,65.428574,66.629997,65.422859,66.585716,12968900,67.137146
17-02-2015,66.515717,67.371429,65.944283,67.137146,11170600,67.865715
18-02-2015,67.022858,68.07,66.645714,67.865715,10316600,67.800003
19-02-2015,67.85714,68.714287,67.574287,67.800003,10432100,68.314285
20-02-2015,67.949997,68.374283,67.637146,68.314285,9422000,67.405716
23-02-2015,68.300003,68.314285,67.14286,67.405716,9031400,67.839996
24-02-2015,67.372856,68.08429,67.355713,67.839996,6075300,68.332855
25-02-2015,67.807144,68.794289,67.807144,68.332855,6854400,69.004288
26-02-2015,68.625717,69.5,68.43,69.004288,10852800,67.844284
27-02-2015,69.081429,69.428574,67.818573,67.844284,11516400,68.60714
02-03-2015,67.714287,68.60714,67.234283,68.60714,10187100,67.815712
03-03-2015,68.344284,68.457146,67.507141,67.815712,7426300,67.110001
04-03-2015,67.529999,67.925713,66.182854,67.110001,17453800,66.807144
05-03-2015,67.428574,67.464287,66.419998,66.807144,11244800,64.874283
06-03-2015,66.64286,66.925713,64.844284,64.874283,12888400,63.66143
09-03-2015,64.989998,65.092857,62.828571,63.66143,18970700,62.151428
10-03-2015,63.015713,63.351429,61.982857,62.151428,17947300,62.884285
11-03-2015,62.240002,63.939999,62.240002,62.884285,16363200,64.045715
12-03-2015,63.347141,64.582855,63.34,64.045715,14654500,62.628571
13-03-2015,63.907143,64.057144,62.367142,62.628571,10161200,60.281429
16-03-2015,61.547142,61.547142,59.619999,60.281429,26796000,59.78857
17-03-2015,59.712856,60.694286,59.384285,59.78857,18428200,60.445713
18-03-2015,59.738571,60.650002,59.299999,60.445713,14634900,60.744286
19-03-2015,60.459999,61.21143,60.255714,60.744286,11449900,61.185715
20-03-2015,61.337143,61.785713,60.895714,61.185715,13641600,60.714287
23-03-2015,60.889999,61.155712,60.330002,60.714287,7664300,62.611427
24-03-2015,61.135715,63.098572,61.118572,62.611427,16888900,60.25
25-03-2015,62.684284,62.691429,60.244286,60.25,21652400,59.751431
26-03-2015,59.628571,60.447144,59.389999,59.751431,16039100,59.252857
27-03-2015,59.330002,59.847141,58.572857,59.252857,15852200,60.367142
30-03-2015,59.715714,60.564285,59.364285,60.367142,13272700,59.527142
31-03-2015,60.110001,60.419998,59.455715,59.527142,14248500,59.017143
01-04-2015,59.642857,59.785713,58.702858,59.017143,14639800,59.154285
02-04-2015,59.07143,59.607143,58.861427,59.154285,9864400,60.330002
06-04-2015,58.76857,60.447144,58.464287,60.330002,10730300,60.494286
07-04-2015,60.497143,60.848572,60.042858,60.494286,9977100,63.049999
08-04-2015,61.201427,63.107143,61.184284,63.049999,22327900,62.785713
09-04-2015,63,63.135715,62.114285,62.785713,13455400,64.938568
10-04-2015,64.397141,64.995712,63.947144,64.938568,22367100,67.811432
13-04-2015,67.239998,69.285713,67.057144,67.811432,44436700,68.387146
14-04-2015,68.85714,69.14286,67.421432,68.387146,28641900,67.922859
15-04-2015,68.704285,68.704285,67.364288,67.922859,42528500,80.292854
16-04-2015,76,81.25,75.714287,80.292854,104500900,81.650002
17-04-2015,79.778572,82.14286,79.714287,81.650002,58306500,81.055717
20-04-2015,81.785713,82.304283,80.381432,81.055717,30766400,80.062859
21-04-2015,81.234283,81.484283,79.800003,80.062859,15925700,79.668571
22-04-2015,80.211426,80.71286,79.544289,79.668571,12089700,79.865715
23-04-2015,79.655716,80.342857,78.955711,79.865715,12687500,79.771431
24-04-2015,80.172859,80.808571,79.507141,79.771431,11045300,80.868568
27-04-2015,80.292854,81.785713,80.230003,80.868568,15246700,80.437141
28-04-2015,80.589996,81.278572,79.944283,80.437141,8826300,80.407143
29-04-2015,80.07,81.055717,79.644287,80.407143,9534700,79.5
30-04-2015,80.237144,80.835716,79.124283,79.5,10565100,79.575714
01-05-2015,79.855713,79.96714,78.894287,79.575714,8906100,79.271431
04-05-2015,79.571426,79.714287,78.900002,79.271431,7967400,80.792854
05-05-2015,81.238571,82.442856,80.757141,80.792854,27116600,80.077141
06-05-2015,81.028572,81.214287,79.521431,80.077141,11504500,80.748573
07-05-2015,80.114288,80.794289,79.457146,80.748573,10220700,82.085716
08-05-2015,81.041428,82.152855,80.964287,82.085716,13828500,84.278572
11-05-2015,82.324287,84.85714,82.185715,84.278572,23882600,83.377144
12-05-2015,83.808571,83.808571,82.992859,83.377144,11907000,82.872856
13-05-2015,83.404289,84.197144,82.691429,82.872856,11155900,83.835716
14-05-2015,83.285713,83.924286,82.330002,83.835716,8898400,87.60714
15-05-2015,86.364288,88.348572,85.755714,87.60714,37053100,88.267143
18-05-2015,87.544289,88.534286,87.024284,88.267143,14812000,88.068573
19-05-2015,88.888573,89.785713,87.809998,88.068573,19101600,88.790001
20-05-2015,88.214287,89.108574,87.362854,88.790001,12756800,89.002853
21-05-2015,89.081429,89.571426,88.181427,89.002853,12767300,88.83857
